id,Name,SMILES,Neutral_Energy_Hatree,Oxidation_Energy_Hatree,Reduction_Energy_Hatree,HOMO_eV,LUMO_eV,Inner_energy_correction_Hatree,Thermal_correction_to_Enthalpy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Entropy_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV,Oxidation_Potential_V,Reduction_Potential_V,Redox_Window_V,Monomer_Type,IP_Hatree,EA_Hatree,Mulliken_Electronegativity_Hatree,Chemical_Potential_Hatree,Hardness_Hatree,Softness_Hatree,Electrophilicity_Index_Hatree,Corrected_Redox_Window_V,Acetone_Gibbs_Free_Energy_Hatree,Acetone_Solvation_Free_Energy_kJ_per_mol,Chloroform_Gibbs_Free_Energy_Hatree,Chloroform_Solvation_Free_Energy_kJ_per_mol,DMF_Gibbs_Free_Energy_Hatree,DMF_Solvation_Free_Energy_kJ_per_mol,DMSO_Gibbs_Free_Energy_Hatree,DMSO_Solvation_Free_Energy_kJ_per_mol,Hexane_Gibbs_Free_Energy_Hatree,Hexane_Solvation_Free_Energy_kJ_per_mol,Water_Gibbs_Free_Energy_Hatree,Water_Solvation_Free_Energy_kJ_per_mol,THF_Gibbs_Free_Energy_Hatree,THF_Solvation_Free_Energy_kJ_per_mol,Software,Source,Theory_Level
15607,OMG_monomer_6521,Nc1cc(C(=O)O)c(N)cc1Cl,-991.1793645,-990.9114214,-991.1692576,-7.5654,0.493,0.15022804,0.00094421,0.10290728,0.04826498,1.595658586,-991.0764572,-991.0281922,8.0584,2.848050421,-4.71490588,7.562956302,Diamine,0.26794303,-0.010106834,0.128918098,-0.128918098,0.278049864,3.596477213,0.029886503,2.340584247,-991.0993212,-60.02951939,-991.0971384,-54.29852557,-991.0981496,-56.9534464,-991.096636,-52.97941632,-991.0916198,-39.80938107,-991.095551,-50.13069724,-991.097215,-54.49971917,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15608,OMG_monomer_6522,Nc1cc(Cl)cc(N)c1C(=O)O,-991.1840327,-990.9075325,-991.1633763,-7.8559,0.7752,0.14999193,0.00094421,0.10201126,0.04892489,1.894734347,-991.0820215,-991.0330966,8.6311,3.080806296,-5.001854174,8.08266047,Diamine,0.276500231,-0.020656403,0.127921914,-0.127921914,0.297156635,3.365228578,0.027534327,2.956269059,-991.1038874,-57.40916206,-991.1021286,-52.79138279,-991.102635,-54.12091253,-991.1010981,-50.08566082,-991.0967894,-38.77337343,-991.0999891,-47.17399612,-991.1018692,-52.11025275,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15609,OMG_monomer_6523,Nc1cc(CC(=O)O)c(N)cc1Cl,-1030.481289,-1030.216978,-1030.439849,-7.4888,1.3659,0.18036269,0.00094421,0.13028234,0.05102456,1.941139544,-1030.351007,-1030.299982,8.8547,2.749277571,-5.567166006,8.316443577,Diamine,0.264311675,-0.041439927,0.111435874,-0.111435874,0.305751602,3.270628815,0.020307259,3.082078114,-1030.377551,-69.69001706,-1030.374892,-62.71007875,-1030.376365,-66.57680654,-1030.374717,-62.25079861,-1030.368372,-45.59258047,-1030.372921,-57.53401363,-1030.375128,-63.32851819,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15610,OMG_monomer_6525,Nc1c(F)ccc(C(=O)O)c1N,-630.8465467,-630.5566358,-630.822863,-8.1622,0.81,0.15184834,0.00094421,0.10611273,0.04667982,3.225124165,-630.740434,-630.6937542,8.9722,3.445576617,-5.084197771,8.529774388,Diamine,0.289910905,-0.023683742,0.133113582,-0.133113582,0.313594647,3.188829946,0.028251799,3.798801621,-630.7612228,-54.58101838,-630.7592337,-49.35873575,-630.7599948,-51.357055,-630.7585582,-47.58509961,-630.7540022,-35.62334841,-630.7583208,-46.96191169,-630.7591869,-49.235766,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15611,OMG_monomer_6526,Nc1cc(F)cc(N)c1C(=O)O,-630.8532899,-630.5746657,-630.8213737,-7.8526,1.0368,0.15095958,0.00094421,0.10421799,0.0476858,1.754291784,-630.7490719,-630.7013861,8.8894,3.138579204,-5.308120413,8.446699617,Diamine,0.278624235,-0.031916192,0.123354022,-0.123354022,0.310540427,3.220192647,0.024499571,3.447775838,-630.7698217,-54.47847508,-630.7678364,-49.26608404,-630.7685603,-51.16680968,-630.7671106,-47.36039224,-630.7624841,-35.21358088,-630.7666917,-46.26065976,-630.7677376,-49.00659115,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15612,OMG_monomer_6528,CCOc1c(N)cc(C(=O)O)cc1N,-685.4157437,-685.1348225,-685.3906378,-7.971,0.931,0.22326155,0.00094421,0.17060985,0.05359591,3.419296842,-685.2451339,-685.191538,8.902,3.201057366,-5.122881579,8.323938945,Diamine,0.280921227,-0.02510594,0.127907643,-0.127907643,0.306027167,3.267683747,0.02673025,2.98014603,-685.2715031,-69.23242699,-685.2684222,-61.14339896,-685.270287,-66.03968051,-685.2685914,-61.58766585,-685.2617764,-43.69484714,-685.268018,-60.08240955,-685.2689582,-62.55076869,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15613,OMG_monomer_6530,Nc1cc(C(F)(F)F)cc(N)c1C(=O)O,-868.7165599,-868.4357426,-868.7078947,-7.9535,0.4328,0.16646372,0.00094421,0.11311832,0.05428961,3.063643711,-868.6034416,-868.549152,8.3863,3.198230396,-4.675694193,7.873924589,Diamine,0.280817294,-0.008665228,0.136076033,-0.136076033,0.289482522,3.454439993,0.031982392,2.960087156,-868.62479,-56.05029907,-868.6227327,-50.6488526,-868.6232354,-51.96876353,-868.6215805,-47.62381857,-868.6171207,-35.9144087,-868.6202048,-44.0117827,-868.6224919,-50.01668442,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15614,OMG_monomer_6531,Nc1c(C(=O)O)ccc(C(F)(F)F)c1N,-868.7111285,-868.4188336,-868.7096212,-8.257,0.2324,0.16736754,0.00094421,0.11557096,0.05274079,3.702051417,-868.5955576,-868.5428168,8.4894,3.510422791,-4.481000498,7.991423289,Diamine,0.292294956,-0.001507371,0.145393792,-0.145393792,0.293802327,3.403649014,0.035975472,3.142431895,-868.6162343,-54.28680253,-868.6142491,-49.07463218,-868.6147616,-50.42005965,-868.6131384,-46.15835702,-868.608957,-35.18007351,-868.611879,-42.85200926,-868.6140639,-48.58834433,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15615,OMG_monomer_6532,Nc1ccc(C(F)(F)F)c(C(=O)O)c1N,-868.7058493,-868.4123458,-868.6969983,-8.2902,0.4517,0.16701553,0.00094421,0.11572895,0.05223079,4.416119144,-868.5901204,-868.5378896,8.7419,3.543296784,-4.680749163,8.224045947,Diamine,0.293503558,-0.008851072,0.142326243,-0.142326243,0.30235463,3.307374518,0.033498345,3.461651519,-868.6135791,-61.5907795,-868.6111394,-55.18549293,-868.6121604,-57.86616852,-868.6105493,-53.63607528,-868.6047143,-38.31638555,-868.6092191,-50.14364791,-868.6110724,-55.00965036,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15616,OMG_monomer_6533,Nc1ccc(C(F)(F)F)c(N)c1C(=O)O,-868.7190827,-868.4341552,-868.7035518,-8.0724,0.6167,0.16658895,0.00094421,0.11373615,0.05379701,4.389090523,-868.6053465,-868.5515495,8.6891,3.310026733,-4.862439858,8.172466591,Diamine,0.284927453,-0.015530877,0.134698288,-0.134698288,0.300458331,3.32824854,0.030193253,3.323475197,-868.6251614,-52.02395271,-868.6234481,-47.52556798,-868.6236247,-47.98946786,-868.6219824,-43.67761554,-868.6183853,-34.2332506,-868.620652,-40.1844556,-868.6230611,-46.50958642,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15617,OMG_monomer_6536,Nc1ccc(Sc2ccc(N)cc2C(=O)O)c(C(=O)O)c1,-1349.41687,-1349.156263,-1349.408373,-7.4274,0.5653,0.26383907,0.00094421,0.19880934,0.06597394,5.092507894,-1349.218061,-1349.152087,7.9927,2.648505302,-4.67113005,7.319635351,Dicarboxylic acid,0.260606813,-0.008497428,0.126054692,-0.126054692,0.269104241,3.71603211,0.029523476,2.204144438,-1349.260583,,-1349.255953,,-1349.259044,,-1349.256737,,-1349.244992,,-1349.256013,-99.64440642,-1349.256607,,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15618,OMG_monomer_6538,Nc1cc(Cl)c(S(N)(=O)=O)cc1C(=O)O,-1539.832446,-1539.521919,-1539.836286,-8.8302,0.1616,0.16381,0.00094421,0.10828359,0.05647063,6.547044968,-1539.724162,-1539.667691,8.9918,4.006329568,-4.335529153,8.341858721,Diamine,0.310526822,0.00384084,0.157183831,-0.157183831,0.306685982,3.260664189,0.040280219,3.256911135,-1539.757423,-87.32600133,-1539.751776,-72.5002111,-1539.75703,-86.29464846,-1539.755739,-82.90655165,-1539.743723,-51.3573647,-1539.75689,-85.92647953,-1539.754316,-79.16969923,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15619,OMG_monomer_6540,Nc1cc(F)c(C(=O)O)cc1N,-630.8402811,-630.549751,-630.8150015,-8.1707,0.8577,0.15158445,0.00094421,0.10520008,0.04732858,5.401683559,-630.7350811,-630.6877525,9.0284,3.462420528,-5.127605408,8.590025936,Diamine,0.290530166,-0.025279611,0.132625278,-0.132625278,0.315809777,3.166463082,0.027848195,3.756748234,-630.7618299,-70.22917384,-630.7584482,-61.35031425,-630.7608264,-67.59449343,-630.7594337,-63.93780376,-630.7510024,-41.80141935,-630.7596656,-64.54674508,-630.759103,-63.06949329,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15620,OMG_monomer_6541,Nc1ccc(C(=O)O)c(S(N)(=O)=O)c1,-1080.228534,-1079.919733,-1080.221233,-8.7282,0.449,0.1721226,0.00094421,0.12063811,0.05242871,4.341959137,-1080.107896,-1080.055467,9.1772,3.959383718,-4.63858014,8.597963858,Diamine,0.308800872,-0.00730074,0.150750066,-0.150750066,0.316101612,3.1635397,0.035946641,3.737865019,-1080.141201,-87.44250656,-1080.135501,-72.47732191,-1080.140852,-86.52655824,-1080.139643,-83.35141044,-1080.126951,-50.02792548,-1080.141842,-89.1255291,-1080.138028,-79.11090785,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15621,OMG_monomer_6542,Nc1cc(Cl)c(C(=O)O)cc1N,-991.1708839,-990.8818792,-991.1501544,-8.1588,0.7819,0.15055408,0.00094421,0.10281186,0.04868642,5.362433604,-991.068072,-991.0193856,8.9407,3.420926766,-5.003841656,8.424768422,Diamine,0.289004661,-0.020729473,0.134137594,-0.134137594,0.309734133,3.228575391,0.029045708,3.298377012,-991.0954302,-71.82876996,-991.0922555,-63.49367383,-991.0944006,-69.12572612,-991.0929194,-65.23682962,-991.0850402,-44.54998961,-991.0921425,-63.19706418,-991.0927907,-64.89873937,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15622,OMG_monomer_6543,N#Cc1c(N)ccc(N)c1C(=O)O,-623.8380978,-623.5624458,-623.8488768,-7.7681,-0.1037,0.15864304,0.00094421,0.11035249,0.04923476,4.902615137,-623.7277453,-623.6785105,7.6644,3.057735039,-4.146809445,7.204544483,Diamine,0.275652023,0.010779065,0.143215544,-0.143215544,0.264872959,3.775394831,0.03871798,2.361462056,-623.7542336,-69.54515194,-623.7507502,-60.39949811,-623.7529725,-66.23407982,-623.7514179,-62.15238193,-623.742987,-40.01710013,-623.7514697,-62.2884719,-623.7512675,-61.75746211,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15623,OMG_monomer_6544,N#Cc1ccc(C(=O)O)c(N)c1N,-623.8435802,-623.5459229,-623.8567386,-8.427,-0.1908,0.15958498,0.00094421,0.11186185,0.04866735,4.826708813,-623.7317183,-623.683051,8.2362,3.656278437,-4.082091187,7.738369624,Diamine,0.297657295,0.013158412,0.155407854,-0.155407854,0.284498883,3.514952286,0.042445863,2.976679007,-623.7556545,-62.84444736,-623.7527108,-55.11588914,-623.7543435,-59.40241432,-623.7527471,-55.21098234,-623.7460794,-37.70516457,-623.7522024,-53.78091102,-623.7530974,-56.1309034,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15624,OMG_monomer_6545,N#Cc1cc(N)c(C(=O)O)cc1N,-623.8426917,-623.5656434,-623.8593188,-7.8158,-0.2724,0.15884955,0.00094421,0.11045971,0.04933405,3.42589005,-623.7322319,-623.6828979,7.5434,3.095713072,-3.987741609,7.083454681,Diamine,0.277048275,0.016627147,0.146837711,-0.146837711,0.260421128,3.839934216,0.041397012,2.27412088,-623.757263,-65.71895825,-623.7539531,-57.02886764,-623.7559834,-62.35940653,-623.7543848,-58.1624318,-623.7470433,-38.88712485,-623.7536216,-56.15843158,-623.7545919,-58.70608396,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15625,OMG_monomer_6547,N#Cc1c(N)cc(C(=O)O)cc1N,-623.8478998,-623.5537846,-623.8562766,-8.3288,-0.0426,0.15878239,0.00094421,0.1098754,0.04985119,2.118921504,-623.7380244,-623.6881732,8.2862,3.559934552,-4.212149838,7.77208439,Diamine,0.294115241,0.008376844,0.151246043,-0.151246043,0.285738397,3.499704665,0.040028511,2.794015085,-623.7653706,-71.79757268,-623.7615115,-61.66533248,-623.7642155,-68.76468573,-623.7626675,-64.70050271,-623.7538086,-41.44148176,-623.7623613,-63.89650162,-623.7624816,-64.2122946,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15626,OMG_monomer_6548,N#Cc1cc(C(=O)O)c(N)cc1N,-623.8569725,-623.5589051,-623.8415773,-8.4149,0.6673,0.15897428,0.00094421,0.10999876,0.04991973,4.925225351,-623.7469738,-623.697054,9.0822,3.667433565,-4.858748901,8.526182465,Diamine,0.29806741,-0.01539518,0.141336115,-0.141336115,0.313462591,3.190173341,0.031863288,3.798965745,-623.7734994,-69.64305415,-623.7698821,-60.1458983,-623.7723223,-66.55261183,-623.7707391,-62.39584903,-623.7624086,-40.52414978,-623.7699975,-60.44886883,-623.7706854,-62.25483847,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15627,OMG_monomer_6549,N#Cc1ccc(N)c(N)c1C(=O)O,-623.8397547,-623.545918,-623.8468137,-8.2939,0.0028,0.15939814,0.00094421,0.11157208,0.04877028,6.239319571,-623.7281826,-623.6794123,8.2967,3.552358297,-4.247994346,7.800352643,Diamine,0.293836702,0.007059031,0.150447867,-0.150447867,0.286777671,3.487021837,0.039463604,3.038862775,-623.7551709,-70.85771248,-623.7516208,-61.53693067,-623.7539081,-67.54226576,-623.7523364,-63.4158003,-623.7435717,-40.40414784,-623.7518839,-62.22786029,-623.7521377,-62.89411115,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15628,OMG_monomer_6550,Nc1cc(N)cc(CCC(=O)O)c1,-610.1861164,-609.9162931,-610.1173047,-7.6388,2.0408,0.21785074,0.00094421,0.16697757,0.05181738,1.760546805,-610.0191389,-609.9673215,9.6796,2.899194624,-6.3116796,9.210874224,Diamine,0.269823332,-0.06881175,0.100505791,-0.100505791,0.338635082,2.953031313,0.014914896,3.912778997,-610.0495963,-79.96593001,-610.0461581,-70.93894682,-610.0483873,-76.79171985,-610.0466655,-72.27114666,-610.0380052,-49.53353392,-610.0456117,-69.50447566,-610.0466471,-72.2228338,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15629,OMG_monomer_6551,Nc1ccc(C=Cc2ccc(N)c(S(=O)(=O)O)c2)cc1S(=O)(=O)O,-1899.230384,-1898.952425,-1899.250166,-7.9817,-0.2004,0.30142744,0.00094421,0.22979894,0.07257271,1.248270337,-1899.000585,-1898.928012,7.7813,3.120484508,-3.901909503,7.022394011,Diamine,0.277958989,0.019782739,0.148870864,-0.148870864,0.25817625,3.873322966,0.042921326,2.342226813,-1899.047665,,-1899.040338,,-1899.047148,,-1899.044921,,-1899.030517,,-1899.044068,,-1899.043943,,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15630,OMG_monomer_6553,Nc1nc(N)c(C(=O)O)cc1Br,-3121.077393,-3120.790784,-3121.059035,-8.1176,0.759,0.1382114,0.00094421,0.08913314,0.05002248,1.724936972,-3120.98826,-3120.938238,8.8766,3.355777256,-4.939343667,8.295120924,Diamine,0.286609458,-0.018358223,0.134125617,-0.134125617,0.304967681,3.279035984,0.029494406,3.458790987,-3121.011982,-62.28178614,-3121.010052,-57.21404148,-3121.011127,-60.037236,-3121.009622,-56.08582805,-3121.005497,-45.25624904,-3121.008409,-52.90134882,-3121.010361,-58.02540446,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15631,OMG_monomer_6555,Nc1nccc(C(=O)O)c1N,-547.6338579,-547.3448482,-547.6250912,-8.1104,0.3979,0.14728209,0.00094421,0.10390488,0.04432143,3.574100766,-547.529953,-547.4856316,8.5083,3.421063493,-4.678453706,8.099517199,Diamine,0.289009687,-0.00876668,0.140121503,-0.140121503,0.297776368,3.358224858,0.032967753,3.077753875,-547.5533302,-61.37693199,-547.5506824,-54.42515998,-547.5523997,-58.93387659,-547.5510785,-55.46501275,-547.5447504,-38.85069918,-547.552509,-59.22081162,-547.5511401,-55.6267349,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15632,OMG_monomer_6556,Nc1ccc(SCC(N)C(=O)O)cc1,-1008.357951,-1008.073301,-1008.3126,-8.0338,1.4725,0.22075957,0.00094421,0.16635797,0.0553458,2.574154518,-1008.191593,-1008.136247,9.5063,3.302459243,-5.673543188,8.976002431,Diamine,0.284649237,-0.045350852,0.119649192,-0.119649192,0.330000089,3.03030221,0.021690796,3.962333894,-1008.222298,-80.61743562,-1008.219289,-72.71573995,-1008.220865,-76.85507833,-1008.218995,-71.94527592,-1008.211078,-51.15974394,-1008.218512,-70.67671234,-1008.219305,-72.75879652,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15633,OMG_monomer_6557,Nc1cc(S(=O)(=O)O)cnc1N,-982.9239617,-982.6186886,-982.9010714,-8.5803,0.8459,0.14877737,0.00094421,0.10122355,0.04849804,6.023578031,-982.8227382,-982.7742401,9.4262,3.863428501,-5.062617433,8.926045935,Diamine,0.305273107,-0.022890347,0.14119138,-0.14119138,0.328163453,3.047261934,0.030373592,3.971722166,-982.8551851,-85.18946308,-982.8498086,-71.07340342,-982.8549042,-84.45191632,-982.8538198,-81.60481491,-982.841448,-49.12266033,-982.8570552,-90.09938923,-982.8521561,-77.23674135,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15634,OMG_monomer_6558,Nc1cc(C(=O)O)cc(Br)c1N,-3105.001073,-3104.709962,-3104.982308,-8.2648,0.751,0.1503552,0.00094421,0.10174981,0.0495496,2.742375844,-3104.899323,-3104.849774,9.0158,3.478228159,-4.950404847,8.428633006,Diamine,0.291111329,-0.018764884,0.136173223,-0.136173223,0.309876213,3.227095068,0.029920248,3.470075877,-3104.923571,-63.66308294,-3104.92132,-57.75391713,-3104.922519,-60.89965683,-3104.92098,-56.8593837,-3104.915662,-42.89746999,-3104.919974,-54.2174519,-3104.921499,-58.22252767,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15635,OMG_monomer_6559,Nc1cccc(N)c1C(=O)O,-531.5817399,-531.3145164,-531.5511364,-7.5455,0.9937,0.15828046,0.00094421,0.11384854,0.04537614,1.241499783,-531.4678914,-531.4225153,8.5392,2.828480064,-5.272416698,8.100896762,Diamine,0.267223532,-0.030603555,0.118309988,-0.118309988,0.297827087,3.357652961,0.02349896,3.223977493,-531.4884866,-54.07272961,-531.486626,-49.18769383,-531.4872675,-50.87198743,-531.4858224,-47.07789632,-531.4814435,-35.58116898,-531.4854668,-46.14410217,-531.4864914,-48.83438024,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15636,OMG_monomer_6560,Nc1cc(C(=O)O)cnc1N,-547.6373515,-547.3433839,-547.6128704,-8.2446,0.828,0.14717421,0.00094421,0.1031543,0.04496412,2.963543506,-547.5341972,-547.4892331,9.0726,3.555919168,-5.105886291,8.661805459,Diamine,0.293967616,-0.024481114,0.134743251,-0.134743251,0.31844873,3.140222916,0.028506541,3.60751135,-547.5605153,-69.09831089,-547.5570926,-60.11207731,-547.5597474,-67.08204502,-547.5584527,-63.68287262,-547.5503305,-42.35805093,-547.5599605,-67.64170754,-547.5580815,-62.70832888,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15637,OMG_monomer_6563,Cc1c(N)cc(N)c(C)c1C(=O)O,-610.1832578,-609.9161604,-610.1349177,-7.6235,1.5776,0.21700546,0.00094421,0.16551452,0.05243515,2.708343357,-610.0177432,-609.9653081,9.2011,2.825048304,-5.754849072,8.579897376,Diamine,0.267097364,-0.048340039,0.109378662,-0.109378662,0.315437404,3.170201088,0.018963654,3.704971763,-610.046803,-76.29641025,-610.0435626,-67.78884682,-610.0456659,-73.31100424,-610.0440254,-69.0037728,-610.0358014,-47.41159408,-610.0427652,-65.69508155,-610.0439915,-68.91481526,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15638,OMG_monomer_6564,Nc1ccc(CC(=O)O)c(N)c1,-570.883328,-570.6125605,-570.8190216,-7.6645,1.903,0.18851523,0.00094421,0.14154508,0.04791436,1.988146159,-570.7417829,-570.6938686,9.5675,2.92487778,-6.189134801,9.11401258,Diamine,0.270767565,-0.064306426,0.103230569,-0.103230569,0.335073992,2.984415455,0.015901787,3.884102684,-570.7681753,-69.29307469,-570.7652082,-61.50298656,-570.7670859,-66.43280105,-570.7655279,-62.3422886,-570.7583767,-43.56679402,-570.7643275,-59.19084096,-570.7656735,-62.72455879,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15639,OMG_monomer_6566,Nc1nc(N)nc(CC(=O)O)n1,-619.0883454,-618.7552394,-619.0416414,-9.3208,1.5495,0.15282361,0.00094421,0.10304989,0.05071794,3.672268221,-618.9852955,-618.9345776,10.8703,4.620483796,-5.710348248,10.33083204,Diamine,0.333106022,-0.04670398,0.143201021,-0.143201021,0.379810002,2.632895384,0.026995777,5.022190134,-619.0254591,,-619.0203038,-91.91427233,-619.0256948,,-619.0243581,,-619.0126493,,-619.0211352,-94.096918,-619.0231147,,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15640,OMG_monomer_6568,Nc1nc(N)c(C(=O)O)nc1Br,-3137.120472,-3136.825602,-3137.117795,-8.3426,0.3741,0.12571809,0.00094421,0.07682326,0.04983905,3.29485313,-3137.043649,-3136.99381,8.7167,3.580489745,-4.512837565,8.09332731,Diamine,0.294870947,-0.002677852,0.146096547,-0.146096547,0.297548798,3.360793275,0.035866724,2.627939489,-3137.069405,-67.6221611,-3137.066744,-60.63645136,-3137.068603,-65.51602605,-3137.067222,-61.88943435,-3137.060952,-45.42815695,-3137.069397,-67.60200065,-3137.067311,-62.12290088,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15641,OMG_monomer_6569,Nc1ccc(C(=O)O)c(N)n1,-547.6523648,-547.3661154,-547.619295,-8.0519,1.0793,0.14674976,0.00094421,0.10206735,0.04562661,3.083012077,-547.5502974,-547.5046708,9.1312,3.345983541,-5.339496277,8.685479818,Diamine,0.286249395,-0.033069716,0.126589839,-0.126589839,0.319319111,3.131663486,0.025092434,3.619849859,-547.5763687,-68.45020016,-547.5734404,-60.7617941,-547.5755913,-66.40910152,-547.5742424,-62.86769993,-547.5673382,-44.74058697,-547.5744216,-63.33816644,-547.5741948,-62.74256097,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15642,OMG_monomer_6570,NC(N)=NCCC(=O)O,-472.6042299,-472.2983619,-472.5216556,-8.6099,2.253,0.15722715,0.00094421,0.11367364,0.04449772,2.308178905,-472.4905563,-472.4460586,10.8629,3.8796111,-6.686022967,10.56563407,Diamine,0.305868055,-0.082574374,0.111646841,-0.111646841,0.388442429,2.574384067,0.016044871,5.015219505,-472.5191957,-75.19280713,-472.5154874,-65.45654753,-472.5188554,-74.29941731,-472.5177679,-71.44395327,-472.5085529,-47.25008151,-472.5179469,-71.91393103,-472.5168207,-68.9573185,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15643,OMG_monomer_6571,Nc1cc(N)c(C(=O)O)cn1,-547.6496247,-547.3440958,-547.6164432,-8.5653,1.0686,0.14681692,0.00094421,0.10234535,0.04541578,3.004356915,-547.5472793,-547.5018635,9.6339,3.870385392,-5.342537007,9.212922399,Diamine,0.305528875,-0.033181508,0.136173684,-0.136173684,0.338710382,2.952374808,0.027373345,4.118654554,-547.5726443,-66.59571569,-547.5694101,-58.10444985,-547.5718336,-64.46730901,-547.5705243,-61.0297458,-547.5628789,-40.95681326,-547.5720284,-64.97861019,-547.5702627,-60.34294249,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
15644,OMG_monomer_6572,Nc1cc(C(=O)O)ccc1-c1ccc(C(=O)O)cc1N,-951.2505571,-950.9579192,-951.2458657,-8.339,0.3366,0.26149234,0.00094421,0.19985936,0.06257719,3.174978685,-951.0506977,-950.9881206,8.6756,3.519750739,-4.567605605,8.087356344,Dicarboxylic acid,0.292637895,-0.004691383,0.143973256,-0.143973256,0.297329277,3.363274579,0.03485748,3.039357916,-951.0861697,-93.13161841,-951.0824371,-83.33180367,-951.0846986,-89.2691989,-951.0824955,-83.48502464,-951.074046,-61.30087772,-951.0817339,-81.48533276,-951.0830279,-84.88273075,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
