crystal,label,band_gap,chemsys,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,formula_anonymous,formula_pretty,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,ordering,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume
Zn,mp-1195688,3.3810999999999996,B-Ba-F-O-Zn,4.59674122899647,14.815464993883763,False,4.44104757,0.0183365872222314,-7.059232853194445,-2.906662590902778,AB2C3D3E9,Ba3Zn2B3O9F,False,False,False,False,5,72,0,0,NM,False,0.0003882,9.705e-05,3.6392152854415956e-07,-6.690066186527778,1066.713479559631
Zn,mp-1195710,0.0,Cu-Zn-Zr,7.325146687146612,15.0452914862053,False,3.43083825,0.0,-1.938992357173913,-0.1154712193478259,AB2C20,Zr(Zn10Cu)2,False,False,True,True,3,46,0,0,NM,False,0.0006226,0.0003113,8.996025514763472e-07,-1.938992357173913,692.0834083654438
Zn,mp-1195724,2.8848,Ca-Mn-O-Si-Zn,3.5704175707709123,12.105535040685844,False,3.04217008,0.0059287454833292,-8.1843651216,-2.901232714201725,ABC3D5E15,CaMn3Zn(SiO3)5,False,True,False,False,5,50,6,3,FiM,False,10.0,5.0,0.0165213680624453,-7.5720051216,605.2767520342921
Zn,mp-1195771,0.4615,As-O-Zn,3.84473334150244,14.1083615734076,False,-0.25090004,0.307164099519233,-5.507871620769231,-1.1726468183653849,A2B2C9,Zn2As2O9,True,True,False,False,3,52,12,9,FM,False,16.0024273,4.000606825,0.0218125247880313,-5.032256236153846,733.6348018171951
Zn,mp-1195849,0.1068,Na-O-P-Zn,2.6975855932724104,16.35920608562427,False,1.02123426,0.3038755525991972,-6.250314637619048,-2.08661197197318,A2B3C4D12,Na2Zn3(PO3)4,False,True,False,False,4,84,16,3,FM,False,16.2019374,4.05048435,0.0117903158706675,-5.857743209047619,1374.1733111924386
Zn,mp-1195850,0.0244999999999999,As-O-Zn,4.197742153887021,13.672260628133149,False,0.14039477,0.1739159536046504,-5.570530133953488,-1.4356536959302322,A6B9C28,Zn9(As3O14)2,False,True,False,False,3,43,6,14,FM,False,8.0002071,8.0002071,0.0136079418734998,-5.123181296744186,587.9072070097253
Zn,mp-1195863,3.8294,N-Zn,2.5468238345535705,13.920208698781504,False,-0.86731201,0.0921554569047584,-7.240980556428571,0.0845498949999997,AB6,ZnN6,False,False,False,False,2,42,0,0,NM,False,0.0,0.0,0.0,-6.9315519850000005,584.6487653488231
Zn,mp-1195904,4.6496,Al-B-C-H-N-O-Zn,1.7515165392921934,9.087888994825734,False,4.44748445,0.0406379132040797,-6.389215605714286,-1.1612384642517006,ABC5D5E6F10G21,AlZnB5H21C6(NO2)5,True,False,False,False,7,98,0,0,NM,False,0.0013368,0.0006684,1.5009884401423834e-06,-6.212174789387754,890.613121492922
Zn,mp-1195934,4.0703000000000005,H-Na-O-Se-Zn,3.280933320889077,14.734964537959524,False,3.61634503,0.0,-5.347156819814814,-1.5237318766658678,A2B3C4D4E14,Na2Zn3H4(Se2O7)2,False,False,False,True,5,54,0,0,NM,False,2.78e-05,1.39e-05,3.4938313796994425e-08,-4.9909345975925925,795.6880850498143
Zn,mp-1195963,2.4246,C-K-O-P-Zn,2.463451952844284,15.656738074133145,False,-0.07154091,0.2085191488257569,-6.960333532272728,-1.8766145944393944,ABCD2E6,KZnP(CO3)2,False,False,False,False,5,44,0,0,NM,False,0.0006842,0.00017105,9.931826109865449e-07,-6.585606259545455,688.8964752618583
