id,Name,reactant_1,reactant_2,psmiles,SMILES,Energy_Hatree,es,reaction_type,Isotropic_Polarizability_au,HOMO_eV,LUMO_eV,Inner_energy_correction_Hatree,Thermal_correction_to_Enthalpy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Entropy_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV,Software,Source,Theory_Level
663,OMG_polymer_40789,COc1ccc(C(=O)NN(CC(=O)O)CC(=O)O)cc1,Nc1nc(N)c(C(=O)O)nc1Br,*Nc1nc(NC(=O)CN(CC(*)=O)NC(=O)c2ccc(OC)cc2)c(C(=O)O)nc1Br,COc1ccc(C(=O)NN(CC=O)CC(=O)Nc2nc(N)c(Br)nc2C(=O)O)cc1,-4012.044788213942,0.9971551,Polyamidation,305.79164,-8.7395,-0.135,0.37573235,0.00094421,0.28913022,0.08754634,6.014745455,-4011.755657993942,-4011.668111653942,8.6045,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
664,OMG_polymer_163077,COc1cccc(C(C)(CC(=O)O)CC(=O)O)c1,Nc1cccc(CC(=O)O)c1N,*Nc1cccc(CC(=O)O)c1NC(=O)CC(C)(CC(*)=O)c1cccc(OC)c1,COc1cccc(C(C)(CC=O)CC(=O)Nc2c(N)cccc2CC(=O)O)c1,-1300.384760285518,0.9994407,Polyamidation,282.44068,-8.226,0.2317,0.45085885,0.00094421,0.37035908,0.08144398,3.652359615,-1300.014401205518,-1299.932957225518,8.4577,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
665,OMG_polymer_113679,COc1cc(C(SCC(=O)O)SCC(=O)O)cc(OC)c1OC,Nc1cc(C(=O)O)cnc1N,*Nc1cc(C(=O)O)cnc1NC(=O)CSC(SCC(*)=O)c1cc(OC)c(OC)c(OC)c1,COc1cc(C(SCC=O)SCC(=O)Nc2ncc(C(=O)O)cc2N)cc(OC)c1OC,-2263.264256480731,0.9925249,Polyamidation,333.19423,-8.3422,0.0765,0.45495328,0.00094421,0.36102786,0.09486964,3.964193231,-2262.903228620731,-2262.808358990731,8.4187,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
666,OMG_polymer_149461,O=C(O)C(CCc1ccccc1Br)C(=O)O,Cc1ccc(N)c(C(=O)O)c1N,*Nc1ccc(C)c(NC(=O)C(CCc2ccccc2Br)C(*)=O)c1C(=O)O,Cc1ccc(N)c(C(=O)O)c1NC(=O)C(C=O)CCc1ccccc1Br,-3719.974863955405,0.9993487,Polyamidation,276.69593,-8.0799,0.2642,0.37691629,0.00094421,0.29909095,0.07876955,2.861237143,-3719.675773005405,-3719.597003455405,8.344100000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
667,OMG_polymer_63876,O=C(O)C1CC(C(=O)O)CN(C(=O)OCc2ccccc2)C1,N#Cc1cc(C(=O)O)c(N)cc1N,*Nc1cc(NC(=O)C2CC(C(*)=O)CN(C(=O)OCc3ccccc3)C2)c(C#N)cc1C(=O)O,N#Cc1cc(C(=O)O)c(N)cc1NC(=O)C1CC(C=O)CN(C(=O)OCc2ccccc2)C1,-1560.218148440507,0.81857365,Polyamidation,319.37545,-8.5644,0.084,0.46039272,0.00094421,0.3733969,0.08794004,5.302415228,-1559.844751540507,-1559.756811510507,8.648399999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
668,OMG_polymer_27090,CN(CC(=O)O)c1ccccc1C(=O)O,Nc1cc(F)c(S(N)(=O)=O)cc1C(=O)O,*Nc1cc(F)c(S(=O)(=O)NC(=O)CN(C)c2ccccc2C(*)=O)cc1C(=O)O,CN(CC(=O)NS(=O)(=O)c1cc(C(=O)O)c(N)cc1F)c1ccccc1C=O,-1771.205237203681,0.9992834,Polyamidation,263.709,-8.9275,-0.02,0.35067052,0.00094421,0.27108675,0.08052798,5.558853994,-1770.934150453681,-1770.853622473681,8.9075,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
669,OMG_polymer_20037,O=C(O)CC(=O)O,Nc1ccc2c(S(=O)(=O)O)cccc2c1N,*Nc1ccc2c(S(=O)(=O)O)cccc2c1NC(=O)CC(*)=O,Nc1ccc2c(S(=O)(=O)O)cccc2c1NC(=O)CC=O,-1386.513026661705,0.98888505,Polyamidation,212.33134,-8.4129,-0.4238,0.52358752,0.00094421,0.19778361,0.06447312,3.315620239,-1386.315243051705,-1385.988494931705,7.989100000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
670,OMG_polymer_205193,CC(C)(C)OC(=O)NC(CSCC(=O)O)C(=O)O,Nc1cc(S(=O)(=O)O)c(N)c(S(=O)(=O)O)c1,*Nc1cc(S(=O)(=O)O)c(NC(=O)CSCC(NC(=O)OC(C)(C)C)C(*)=O)c(S(=O)(=O)O)c1,CC(C)(C)OC(=O)NC(C=O)CSCC(=O)Nc1c(S(=O)(=O)O)cc(N)cc1S(=O)(=O)O,-2734.779955835263,0.8225101,Polyamidation,303.24087,-9.1467,-0.0174,0.44693132,0.00094421,0.35300859,0.09486695,2.070983625,-2734.426947245263,-2734.332080305263,9.129299999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
671,OMG_polymer_134394,CC(C)C(=O)N(CC(=O)O)CC(=O)O,Nc1cc(C(=O)O)cnc1N,*Nc1cc(C(=O)O)cnc1NC(=O)CN(CC(*)=O)C(=O)C(C)C,CC(C)C(=O)N(CC=O)CC(=O)Nc1ncc(C(=O)O)cc1N,-1139.568677010211,0.9977393,Polyamidation,218.14079,-8.8789,-0.057,0.34727083,0.00094421,0.27261161,0.07560342,6.617390589,-1139.296065400211,-1139.220461970211,8.8219,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
672,OMG_polymer_127985,O=C(O)c1ccccc1C(=O)OCCOCCOC(=O)c1ccccc1C(=O)O,Nc1nc(N)c(C(=O)O)nc1Cl,*Nc1nc(NC(=O)c2ccccc2C(=O)OCCOCCOC(=O)c2ccccc2C(*)=O)c(C(=O)O)nc1Cl,Nc1nc(NC(=O)c2ccccc2C(=O)OCCOCCOC(=O)c2ccccc2C=O)c(C(=O)O)nc1Cl,-2321.752243383156,0.88533133,Polyamidation,362.20827,-8.8335,-0.1264,0.48061752,0.00094421,0.38356587,0.09799586,5.518338405,-2321.368677513156,-2321.270681653156,8.7071,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
673,OMG_polymer_89792,O=C(O)CSC1(SCC(=O)O)CCCCC1,Nc1c(F)ccc(C(=O)O)c1N,*Nc1c(F)ccc(C(=O)O)c1NC(=O)CSC1(SCC(*)=O)CCCCC1,Nc1c(F)ccc(C(=O)O)c1NC(=O)CSC1(SCC=O)CCCCC1,-1967.173464658932,0.9894907,Polyamidation,272.6657,-8.093,0.1647,0.39513208,0.00094421,0.31639547,0.07968083,8.746007187,-1966.857069188932,-1966.777388368932,8.2577,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
674,OMG_polymer_135335,O=C(O)CN(CC(=O)O)Cc1ccc(Cl)cc1,Nc1cc(C(=O)O)c(N)c(C(F)(F)F)c1,*Nc1cc(C(=O)O)c(NC(=O)CN(CC(*)=O)Cc2ccc(Cl)cc2)c(C(F)(F)F)c1,Nc1cc(C(=O)O)c(NC(=O)CN(CC=O)Cc2ccc(Cl)cc2)c(C(F)(F)F)c1,-1959.314765572454,0.9976859,Polyamidation,274.28821,-8.7112,0.1213,0.3735306,0.00094421,0.29163731,0.0828375,2.260387796,-1959.023128262454,-1958.940290762454,8.8325,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
